time,x,y,psi,speed,curvature
14.69,67.4113,0.854093,-0.0163386,5.01522,-0.000842618
14.7,67.4615,0.853272,-0.0163809,5.01522,-0.000841807
14.71,67.5116,0.852449,-0.0164231,5.01522,-0.000840993
14.72,67.5618,0.851625,-0.0164652,5.01522,-0.000840178
14.73,67.6119,0.850798,-0.0165074,5.01522,-0.000839361
14.74,67.6621,0.849969,-0.0165494,5.01522,-0.000838541
14.75,67.7122,0.849138,-0.0165915,5.01522,-0.000837719
14.76,67.7624,0.848304,-0.0166335,5.01522,-0.000836895
14.77,67.8125,0.847469,-0.0166754,5.01522,-0.00083607
14.78,67.8627,0.846632,-0.0167174,5.01522,-0.000835242
14.79,67.9128,0.845792,-0.0167592,5.01522,-0.000834412
14.8,67.963,0.84495,-0.0168011,5.01522,-0.00083358
14.81,68.0131,0.844107,-0.0168429,5.01522,-0.000832745
14.82,68.0633,0.843261,-0.0168846,5.01522,-0.000831909
14.83,68.1134,0.842413,-0.0169263,5.01522,-0.000831071
14.84,68.1636,0.841563,-0.016968,5.01522,-0.000830231
14.85,68.2138,0.840711,-0.0170096,5.01522,-0.000829388
14.86,68.2639,0.839857,-0.0170512,5.01522,-0.000828544
14.87,68.3141,0.839,-0.0170927,5.01522,-0.000827697
14.88,68.3642,0.838142,-0.0171342,5.01522,-0.000826849
14.89,68.4144,0.837281,-0.0171757,5.01522,-0.000825998
14.9,68.4645,0.836419,-0.0172171,5.01522,-0.000825145
14.91,68.5147,0.835554,-0.0172584,5.01522,-0.000824291
14.92,68.5648,0.834688,-0.0172998,5.01521,-0.000823434
14.93,68.615,0.833819,-0.017341,5.01521,-0.000822575
14.94,68.6651,0.832948,-0.0173823,5.01521,-0.000821714
14.95,68.7153,0.832075,-0.0174235,5.01521,-0.000820851
14.96,68.7654,0.8312,-0.0174646,5.01521,-0.000819987
14.97,68.8156,0.830323,-0.0175057,5.01521,-0.00081912
14.98,68.8657,0.829444,-0.0175468,5.01521,-0.000818251
14.99,68.9159,0.828563,-0.0175878,5.01521,-0.00081738
15,68.966,0.82768,-0.0176288,5.01521,-0.000816507
15.01,69.0162,0.826795,-0.0176697,5.01521,-0.000815632
15.02,69.0663,0.825907,-0.0177106,5.01521,-0.000814754
15.03,69.1165,0.825018,-0.0177515,5.01521,-0.000813875
15.04,69.1666,0.824127,-0.0177923,5.01521,-0.000812994
15.05,69.2168,0.823233,-0.017833,5.01521,-0.000812111
15.06,69.2669,0.822338,-0.0178737,5.01521,-0.000811226
15.07,69.3171,0.82144,-0.0179144,5.01521,-0.000810339
15.08,69.3672,0.820541,-0.017955,5.01521,-0.00080945
15.09,69.4174,0.819639,-0.0179956,5.01521,-0.000808558
15.1,69.4676,0.818735,-0.0180362,5.01521,-0.000807665
15.11,69.5177,0.81783,-0.0180766,5.01521,-0.00080677
15.12,69.5679,0.816922,-0.0181171,5.01521,-0.000805873
15.13,69.618,0.816012,-0.0181575,5.01521,-0.000804974
15.14,69.6682,0.815101,-0.0181978,5.01521,-0.000804073
15.15,69.7183,0.814187,-0.0182382,5.01521,-0.000803169
15.16,69.7685,0.813271,-0.0182784,5.01521,-0.000802264
15.17,69.8186,0.812353,-0.0183186,5.01521,-0.000801357
15.18,69.8688,0.811433,-0.0183588,5.01521,-0.000800448
15.19,69.9189,0.810512,-0.0183989,5.0152,-0.000799537
15.2,69.9691,0.809588,-0.018439,5.0152,-0.000798624
15.21,70.0192,0.808662,-0.0184791,5.0152,-0.000797709
15.22,70.0694,0.807734,-0.0185191,5.0152,-0.000796791
15.23,70.1195,0.806804,-0.018559,5.0152,-0.000795872
15.24,70.1697,0.805872,-0.0185989,5.0152,-0.000794951
15.25,70.2198,0.804938,-0.0186387,5.0152,-0.000794028
15.26,70.27,0.804002,-0.0186786,5.0152,-0.000793103
15.27,70.3201,0.803065,-0.0187183,5.0152,-0.000792176
15.28,70.3703,0.802125,-0.018758,5.0152,-0.000791248
15.29,70.4204,0.801183,-0.0187977,5.0152,-0.000790317
15.3,70.4706,0.800239,-0.0188373,5.0152,-0.000789384
15.31,70.5207,0.799293,-0.0188769,5.0152,-0.000788449
15.32,70.5709,0.798345,-0.0189164,5.0152,-0.000787512
15.33,70.621,0.797396,-0.0189559,5.0152,-0.000786574
15.34,70.6712,0.796444,-0.0189953,5.0152,-0.000785633
15.35,70.7214,0.79549,-0.0190347,5.0152,-0.000784691
15.36,70.7715,0.794534,-0.019074,5.0152,-0.000783746
15.37,70.8217,0.793577,-0.0191133,5.0152,-0.0007828
15.38,70.8718,0.792617,-0.0191526,5.0152,-0.000781851
15.39,70.922,0.791655,-0.0191918,5.0152,-0.000780901
15.4,70.9721,0.790692,-0.0192309,5.0152,-0.000779949
15.41,71.0223,0.789726,-0.01927,5.0152,-0.000778994
15.42,71.0724,0.788759,-0.0193091,5.0152,-0.000778038
15.43,71.1226,0.787789,-0.0193481,5.0152,-0.00077708
15.44,71.1727,0.786818,-0.019387,5.0152,-0.00077612
15.45,71.2229,0.785844,-0.0194259,5.01519,-0.000775158
15.46,71.273,0.784869,-0.0194648,5.01519,-0.000774194
15.47,71.3232,0.783892,-0.0195036,5.01519,-0.000773229
15.48,71.3733,0.782912,-0.0195424,5.01519,-0.000772261
15.49,71.4235,0.781931,-0.0195811,5.01519,-0.000771291
15.5,71.4736,0.780948,-0.0196197,5.01519,-0.00077032
15.51,71.5238,0.779963,-0.0196584,5.01519,-0.000769346
15.52,71.5739,0.778976,-0.0196969,5.01519,-0.000768371
15.53,71.6241,0.777987,-0.0197354,5.01519,-0.000767394
15.54,71.6742,0.776996,-0.0197739,5.01519,-0.000766415
15.55,71.7244,0.776003,-0.0198123,5.01519,-0.000765434
15.56,71.7745,0.775009,-0.0198507,5.01519,-0.000764451
15.57,71.8247,0.774012,-0.019889,5.01519,-0.000763466
15.58,71.8748,0.773013,-0.0199273,5.01519,-0.000762479
15.59,71.925,0.772013,-0.0199655,5.01519,-0.000761491
15.6,71.9752,0.771011,-0.0200037,5.01519,-0.0007605
15.61,72.0253,0.770006,-0.0200418,5.01519,-0.000759508
15.62,72.0755,0.769,-0.0200799,5.01519,-0.000758514
15.63,72.1256,0.767992,-0.0201179,5.01519,-0.000757518
15.64,72.1758,0.766982,-0.0201559,5.01519,-0.00075652
15.65,72.2259,0.76597,-0.0201938,5.01519,-0.00075552
15.66,72.2761,0.764956,-0.0202317,5.01519,-0.000754518
15.67,72.3262,0.76394,-0.0202695,5.01519,-0.000753514
15.68,72.3764,0.762923,-0.0203073,5.01519,-0.000752509
15.69,72.4265,0.761903,-0.020345,5.01519,-0.000751502
15.7,72.4767,0.760882,-0.0203827,5.01519,-0.000750492
15.71,72.5268,0.759858,-0.0204203,5.01518,-0.000749481
15.72,72.577,0.758833,-0.0204579,5.01518,-0.000748468
15.73,72.6271,0.757806,-0.0204954,5.01518,-0.000747454
15.74,72.6773,0.756777,-0.0205329,5.01518,-0.000746437
15.75,72.7274,0.755746,-0.0205703,5.01518,-0.000745418
15.76,72.7776,0.754714,-0.0206076,5.01518,-0.000744398
15.77,72.8277,0.753679,-0.020645,5.01518,-0.000743376
15.78,72.8779,0.752643,-0.0206822,5.01518,-0.000742352
15.79,72.928,0.751604,-0.0207194,5.01518,-0.000741326
15.8,72.9782,0.750564,-0.0207566,5.01518,-0.000740298
15.81,73.0283,0.749522,-0.0207937,5.01518,-0.000739269
15.82,73.0785,0.748478,-0.0208308,5.01518,-0.000738238
15.83,73.1286,0.747432,-0.0208678,5.01518,-0.000737204
15.84,73.1788,0.746385,-0.0209047,5.01518,-0.000736169
15.85,73.2289,0.745335,-0.0209416,5.01518,-0.000735133
15.86,73.2791,0.744284,-0.0209785,5.01518,-0.000734094
15.87,73.3293,0.743231,-0.0210153,5.01518,-0.000733053
15.88,73.3794,0.742176,-0.021052,5.01518,-0.000732011
15.89,73.4296,0.741119,-0.0210887,5.01518,-0.000730967
15.9,73.4797,0.74006,-0.0211254,5.01518,-0.000729921
15.91,73.5299,0.738999,-0.0211619,5.01518,-0.000728873
15.92,73.58,0.737937,-0.0211985,5.01518,-0.000727824
15.93,73.6302,0.736873,-0.021235,5.01518,-0.000726773
15.94,73.6803,0.735807,-0.0212714,5.01518,-0.000725719
15.95,73.7305,0.734739,-0.0213078,5.01518,-0.000724665
15.96,73.7806,0.733669,-0.0213441,5.01518,-0.000723608
15.97,73.8308,0.732598,-0.0213804,5.01518,-0.000722549
15.98,73.8809,0.731524,-0.0214166,5.01517,-0.000721489
15.99,73.9311,0.730449,-0.0214527,5.01517,-0.000720427
16,73.9812,0.729372,-0.0214889,5.01517,-0.000719363
16.01,74.0314,0.728293,-0.0215249,5.01517,-0.000718297
16.02,74.0815,0.727213,-0.0215609,5.01517,-0.00071723
16.03,74.1317,0.726131,-0.0215969,5.01517,-0.000716161
16.04,74.1818,0.725046,-0.0216328,5.01517,-0.00071509
16.05,74.232,0.72396,-0.0216686,5.01517,-0.000714017
16.06,74.2821,0.722873,-0.0217044,5.01517,-0.000712943
16.07,74.3323,0.721783,-0.0217401,5.01517,-0.000711866
16.08,74.3824,0.720692,-0.0217758,5.01517,-0.000710788
16.09,74.4326,0.719598,-0.0218115,5.01517,-0.000709709
16.1,74.4827,0.718503,-0.021847,5.01517,-0.000708627
16.11,74.5329,0.717407,-0.0218826,5.01517,-0.000707544
16.12,74.583,0.716308,-0.021918,5.01517,-0.000706459
16.13,74.6332,0.715208,-0.0219534,5.01517,-0.000705372
16.14,74.6833,0.714106,-0.0219888,5.01517,-0.000704283
16.15,74.7335,0.713002,-0.0220241,5.01517,-0.000703193
16.16,74.7837,0.711896,-0.0220593,5.01517,-0.000702101
16.17,74.8338,0.710789,-0.0220945,5.01517,-0.000701007
16.18,74.884,0.70968,-0.0221297,5.01517,-0.000699912
16.19,74.9341,0.708569,-0.0221648,5.01517,-0.000698814
16.2,74.9843,0.707456,-0.0221998,5.01517,-0.000697715
16.21,75.0344,0.706342,-0.0222348,5.01517,-0.000696615
16.22,75.0846,0.705226,-0.0222697,5.01517,-0.000695512
16.23,75.1347,0.704108,-0.0223045,5.01517,-0.000694408
16.24,75.1849,0.702988,-0.0223393,5.01516,-0.000693302
16.25,75.235,0.701867,-0.0223741,5.01516,-0.000692195
16.26,75.2852,0.700744,-0.0224088,5.01516,-0.000691085
16.27,75.3353,0.699619,-0.0224434,5.01516,-0.000689974
16.28,75.3855,0.698492,-0.022478,5.01516,-0.000688862
16.29,75.4356,0.697364,-0.0225125,5.01516,-0.000687747
16.3,75.4858,0.696234,-0.022547,5.01516,-0.000686631
16.31,75.5359,0.695102,-0.0225814,5.01516,-0.000685513
16.32,75.5861,0.693968,-0.0226158,5.01516,-0.000684394
16.33,75.6362,0.692833,-0.0226501,5.01516,-0.000683273
16.34,75.6864,0.691696,-0.0226843,5.01516,-0.00068215
16.35,75.7365,0.690557,-0.0227185,5.01516,-0.000681025
16.36,75.7867,0.689417,-0.0227527,5.01516,-0.000679899
16.37,75.8368,0.688275,-0.0227867,5.01516,-0.000678771
16.38,75.887,0.687131,-0.0228208,5.01516,-0.000677641
16.39,75.9371,0.685985,-0.0228547,5.01516,-0.00067651
16.4,75.9873,0.684838,-0.0228886,5.01516,-0.000675377
16.41,76.0374,0.683689,-0.0229225,5.01516,-0.000674242
16.42,76.0876,0.682538,-0.0229563,5.01516,-0.000673106
16.43,76.1377,0.681386,-0.02299,5.01516,-0.000671968
16.44,76.1879,0.680232,-0.0230237,5.01516,-0.000670829
16.45,76.238,0.679076,-0.0230573,5.01516,-0.000669687
16.46,76.2882,0.677919,-0.0230909,5.01516,-0.000668544
16.47,76.3384,0.67676,-0.0231244,5.01516,-0.0006674
16.48,76.3885,0.675599,-0.0231579,5.01516,-0.000666253
16.49,76.4387,0.674437,-0.0231912,5.01516,-0.000665105
16.5,76.4888,0.673273,-0.0232246,5.01515,-0.000663956
16.51,76.539,0.672107,-0.0232579,5.01515,-0.000662805
16.52,76.5891,0.670939,-0.0232911,5.01515,-0.000661652
16.53,76.6393,0.66977,-0.0233242,5.01515,-0.000660497
16.54,76.6894,0.668599,-0.0233574,5.01515,-0.000659341
16.55,76.7396,0.667427,-0.0233904,5.01515,-0.000658184
16.56,76.7897,0.666253,-0.0234234,5.01515,-0.000657024
16.57,76.8399,0.665077,-0.0234563,5.01515,-0.000655863
16.58,76.89,0.6639,-0.0234892,5.01515,-0.000654701
16.59,76.9402,0.662721,-0.023522,5.01515,-0.000653536
16.6,76.9903,0.66154,-0.0235548,5.01515,-0.000652371
16.61,77.0405,0.660358,-0.0235875,5.01515,-0.000651203
16.62,77.0906,0.659174,-0.0236201,5.01515,-0.000650034
16.63,77.1408,0.657988,-0.0236527,5.01515,-0.000648863
16.64,77.1909,0.656801,-0.0236852,5.01515,-0.000647691
16.65,77.2411,0.655612,-0.0237177,5.01515,-0.000646517
16.66,77.2912,0.654421,-0.0237501,5.01515,-0.000645342
16.67,77.3414,0.653229,-0.0237824,5.01515,-0.000644165
16.68,77.3915,0.652035,-0.0238147,5.01515,-0.000642986
16.69,77.4417,0.65084,-0.0238469,5.01515,-0.000641806
16.7,77.4918,0.649643,-0.0238791,5.01515,-0.000640624
16.71,77.542,0.648444,-0.0239112,5.01515,-0.00063944
16.72,77.5921,0.647244,-0.0239432,5.01515,-0.000638255
16.73,77.6423,0.646042,-0.0239752,5.01515,-0.000637069
16.74,77.6924,0.644839,-0.0240072,5.01515,-0.000635881
16.75,77.7426,0.643634,-0.024039,5.01515,-0.000634691
16.76,77.7927,0.642427,-0.0240708,5.01515,-0.000633499
16.77,77.8429,0.641219,-0.0241026,5.01514,-0.000632307
16.78,77.893,0.640009,-0.0241343,5.01514,-0.000631112
16.79,77.9432,0.638798,-0.0241659,5.01514,-0.000629916
16.8,77.9934,0.637585,-0.0241975,5.01514,-0.000628719
16.81,78.0435,0.63637,-0.024229,5.01514,-0.000627519
16.82,78.0937,0.635154,-0.0242604,5.01514,-0.000626319
16.83,78.1438,0.633936,-0.0242918,5.01514,-0.000625117
16.84,78.194,0.632717,-0.0243232,5.01514,-0.000623913
16.85,78.2441,0.631496,-0.0243544,5.01514,-0.000622708
16.86,78.2943,0.630274,-0.0243856,5.01514,-0.000621501
16.87,78.3444,0.62905,-0.0244168,5.01514,-0.000620292
16.88,78.3946,0.627824,-0.0244479,5.01514,-0.000619082
16.89,78.4447,0.626597,-0.0244789,5.01514,-0.000617871
16.9,78.4949,0.625369,-0.0245099,5.01514,-0.000616658
16.91,78.545,0.624138,-0.0245408,5.01514,-0.000615444
16.92,78.5952,0.622907,-0.0245716,5.01514,-0.000614228
16.93,78.6453,0.621673,-0.0246024,5.01514,-0.00061301
16.94,78.6955,0.620438,-0.0246331,5.01514,-0.000611791
16.95,78.7456,0.619202,-0.0246638,5.01514,-0.00061057
16.96,78.7958,0.617964,-0.0246944,5.01514,-0.000609348
16.97,78.8459,0.616725,-0.0247249,5.01514,-0.000608125
16.98,78.8961,0.615484,-0.0247554,5.01514,-0.0006069
16.99,78.9462,0.614241,-0.0247858,5.01514,-0.000605673
17,78.9964,0.612997,-0.0248162,5.01514,-0.000604445
17.01,79.0465,0.611751,-0.0248465,5.01514,-0.000603215
17.02,79.0967,0.610504,-0.0248767,5.01514,-0.000601984
17.03,79.1468,0.609256,-0.0249069,5.01513,-0.000600752
17.04,79.197,0.608006,-0.024937,5.01513,-0.000599518
17.05,79.2471,0.606754,-0.024967,5.01513,-0.000598282
17.06,79.2973,0.605501,-0.024997,5.01513,-0.000597045
17.07,79.3474,0.604246,-0.0250269,5.01513,-0.000595807
17.08,79.3976,0.60299,-0.0250568,5.01513,-0.000594567
17.09,79.4477,0.601732,-0.0250866,5.01513,-0.000593326
17.1,79.4979,0.600473,-0.0251163,5.01513,-0.000592083
17.11,79.548,0.599213,-0.025146,5.01513,-0.000590838
17.12,79.5982,0.59795,-0.0251756,5.01513,-0.000589593
17.13,79.6483,0.596687,-0.0252051,5.01513,-0.000588345
17.14,79.6985,0.595422,-0.0252346,5.01513,-0.000587097
17.15,79.7486,0.594155,-0.025264,5.01513,-0.000585846
17.16,79.7988,0.592887,-0.0252934,5.01513,-0.000584595
17.17,79.849,0.591618,-0.0253227,5.01513,-0.000583342
17.18,79.8991,0.590347,-0.0253519,5.01513,-0.000582087
17.19,79.9493,0.589074,-0.0253811,5.01513,-0.000580831
17.2,79.9994,0.5878,-0.0254102,5.01513,-0.000579574
17.21,80.0496,0.586525,-0.0254392,5.01513,-0.000578315
17.22,80.0997,0.585248,-0.0254682,5.01513,-0.000577055
17.23,80.1499,0.58397,-0.0254971,5.01513,-0.000575793
17.24,80.2,0.58269,-0.025526,5.01513,-0.00057453
17.25,80.2502,0.581409,-0.0255548,5.01513,-0.000573266
17.26,80.3003,0.580126,-0.0255835,5.01513,-0.000572
17.27,80.3505,0.578842,-0.0256122,5.01513,-0.000570733
17.28,80.4006,0.577557,-0.0256408,5.01513,-0.000569464
17.29,80.4508,0.57627,-0.0256693,5.01513,-0.000568194
17.3,80.5009,0.574982,-0.0256978,5.01512,-0.000566922
17.31,80.5511,0.573692,-0.0257262,5.01512,-0.000565649
17.32,80.6012,0.572401,-0.0257545,5.01512,-0.000564375
17.33,80.6514,0.571108,-0.0257828,5.01512,-0.000563099
17.34,80.7015,0.569814,-0.025811,5.01512,-0.000561822
17.35,80.7517,0.568519,-0.0258392,5.01512,-0.000560544
17.36,80.8018,0.567222,-0.0258673,5.01512,-0.000559264
17.37,80.852,0.565923,-0.0258953,5.01512,-0.000557982
17.38,80.9021,0.564624,-0.0259233,5.01512,-0.0005567
17.39,80.9523,0.563323,-0.0259512,5.01512,-0.000555416
17.4,81.0024,0.56202,-0.025979,5.01512,-0.00055413
17.41,81.0526,0.560716,-0.0260068,5.01512,-0.000552844
17.42,81.1027,0.559411,-0.0260345,5.01512,-0.000551556
17.43,81.1529,0.558104,-0.0260621,5.01512,-0.000550266
17.44,81.203,0.556796,-0.0260897,5.01512,-0.000548975
17.45,81.2532,0.555487,-0.0261172,5.01512,-0.000547683
17.46,81.3033,0.554176,-0.0261446,5.01512,-0.000546389
17.47,81.3535,0.552864,-0.026172,5.01512,-0.000545094
17.48,81.4036,0.55155,-0.0261993,5.01512,-0.000543798
17.49,81.4538,0.550236,-0.0262266,5.01512,-0.000542501
17.5,81.5039,0.548919,-0.0262538,5.01512,-0.000541202
17.51,81.5541,0.547602,-0.0262809,5.01512,-0.000539901
17.52,81.6042,0.546283,-0.0263079,5.01512,-0.0005386
17.53,81.6544,0.544962,-0.0263349,5.01512,-0.000537297
17.54,81.7045,0.543641,-0.0263618,5.01512,-0.000535993
17.55,81.7547,0.542318,-0.0263887,5.01512,-0.000534687
17.56,81.8048,0.540993,-0.0264155,5.01511,-0.00053338
17.57,81.855,0.539667,-0.0264422,5.01511,-0.000532072
17.58,81.9052,0.53834,-0.0264689,5.01511,-0.000530762
17.59,81.9553,0.537012,-0.0264955,5.01511,-0.000529452
17.6,82.0055,0.535682,-0.026522,5.01511,-0.000528139
17.61,82.0556,0.534351,-0.0265485,5.01511,-0.000526826
17.62,82.1058,0.533019,-0.0265749,5.01511,-0.000525511
17.63,82.1559,0.531685,-0.0266012,5.01511,-0.000524195
17.64,82.2061,0.53035,-0.0266275,5.01511,-0.000522878
17.65,82.2562,0.529013,-0.0266537,5.01511,-0.000521559
17.66,82.3064,0.527676,-0.0266798,5.01511,-0.000520239
17.67,82.3565,0.526337,-0.0267059,5.01511,-0.000518918
17.68,82.4067,0.524996,-0.0267319,5.01511,-0.000517596
17.69,82.4568,0.523655,-0.0267578,5.01511,-0.000516272
17.7,82.507,0.522312,-0.0267837,5.01511,-0.000514947
17.71,82.5571,0.520968,-0.0268095,5.01511,-0.00051362
17.72,82.6073,0.519622,-0.0268352,5.01511,-0.000512293
17.73,82.6574,0.518276,-0.0268609,5.01511,-0.000510964
17.74,82.7076,0.516927,-0.0268865,5.01511,-0.000509634
17.75,82.7577,0.515578,-0.026912,5.01511,-0.000508303
17.76,82.8079,0.514227,-0.0269375,5.01511,-0.00050697
17.77,82.858,0.512876,-0.0269629,5.01511,-0.000505636
17.78,82.9082,0.511522,-0.0269882,5.01511,-0.000504301
17.79,82.9583,0.510168,-0.0270135,5.01511,-0.000502965
17.8,83.0085,0.508812,-0.0270387,5.01511,-0.000501627
17.81,83.0586,0.507455,-0.0270638,5.01511,-0.000500288
17.82,83.1088,0.506097,-0.0270889,5.0151,-0.000498948
17.83,83.1589,0.504737,-0.0271139,5.0151,-0.000497607
17.84,83.2091,0.503377,-0.0271388,5.0151,-0.000496264
17.85,83.2592,0.502015,-0.0271637,5.0151,-0.000494921
17.86,83.3094,0.500651,-0.0271885,5.0151,-0.000493576
17.87,83.3595,0.499287,-0.0272132,5.0151,-0.000492229
17.88,83.4097,0.497921,-0.0272379,5.0151,-0.000490882
17.89,83.4598,0.496554,-0.0272624,5.0151,-0.000489533
17.9,83.51,0.495186,-0.027287,5.0151,-0.000488184
17.91,83.5601,0.493817,-0.0273114,5.0151,-0.000486832
17.92,83.6103,0.492446,-0.0273358,5.0151,-0.00048548
17.93,83.6604,0.491074,-0.0273601,5.0151,-0.000484127
17.94,83.7106,0.489701,-0.0273844,5.0151,-0.000482772
17.95,83.7607,0.488327,-0.0274086,5.0151,-0.000481416
17.96,83.8109,0.486951,-0.0274327,5.0151,-0.000480059
17.97,83.861,0.485575,-0.0274568,5.0151,-0.000478701
17.98,83.9112,0.484197,-0.0274807,5.0151,-0.000477342
17.99,83.9613,0.482817,-0.0275046,5.0151,-0.000475981
18,84.0115,0.481437,-0.0275285,5.0151,-0.00047462
18.01,84.0616,0.480056,-0.0275523,5.0151,-0.000473257
18.02,84.1118,0.478673,-0.027576,5.0151,-0.000471893
18.03,84.1619,0.477289,-0.0275996,5.0151,-0.000470527
18.04,84.2121,0.475904,-0.0276232,5.0151,-0.000469161
18.05,84.2623,0.474518,-0.0276467,5.0151,-0.000467793
18.06,84.3124,0.47313,-0.0276701,5.0151,-0.000466425
18.07,84.3626,0.471742,-0.0276935,5.0151,-0.000465055
18.08,84.4127,0.470352,-0.0277168,5.0151,-0.000463684
18.09,84.4629,0.468961,-0.02774,5.01509,-0.000462312
18.1,84.513,0.467569,-0.0277632,5.01509,-0.000460938
18.11,84.5632,0.466175,-0.0277863,5.01509,-0.000459564
18.12,84.6133,0.464781,-0.0278093,5.01509,-0.000458189
18.13,84.6635,0.463385,-0.0278323,5.01509,-0.000456812
18.14,84.7136,0.461989,-0.0278551,5.01509,-0.000455434
18.15,84.7638,0.460591,-0.0278779,5.01509,-0.000454055
18.16,84.8139,0.459192,-0.0279007,5.01509,-0.000452675
18.17,84.8641,0.457791,-0.0279234,5.01509,-0.000451294
18.18,84.9142,0.45639,-0.027946,5.01509,-0.000449912
18.19,84.9644,0.454988,-0.0279685,5.01509,-0.000448528
18.2,85.0145,0.453584,-0.027991,5.01509,-0.000447144
18.21,85.0647,0.452179,-0.0280134,5.01509,-0.000445758
18.22,85.1148,0.450774,-0.0280357,5.01509,-0.000444371
18.23,85.165,0.449367,-0.028058,5.01509,-0.000442984
18.24,85.2151,0.447959,-0.0280802,5.01509,-0.000441595
18.25,85.2653,0.446549,-0.0281023,5.01509,-0.000440205
18.26,85.3154,0.445139,-0.0281243,5.01509,-0.000438814
18.27,85.3656,0.443728,-0.0281463,5.01509,-0.000437422
18.28,85.4157,0.442315,-0.0281682,5.01509,-0.000436028
18.29,85.4659,0.440902,-0.0281901,5.01509,-0.000434634
18.3,85.516,0.439487,-0.0282118,5.01509,-0.000433239
18.31,85.5662,0.438071,-0.0282335,5.01509,-0.000431842
18.32,85.6163,0.436654,-0.0282552,5.01509,-0.000430445
18.33,85.6665,0.435236,-0.0282767,5.01509,-0.000429046
18.34,85.7166,0.433817,-0.0282982,5.01509,-0.000427647
18.35,85.7668,0.432397,-0.0283196,5.01508,-0.000426246
18.36,85.8169,0.430976,-0.028341,5.01508,-0.000424844
18.37,85.8671,0.429554,-0.0283623,5.01508,-0.000423441
18.38,85.9172,0.428131,-0.0283835,5.01508,-0.000422038
18.39,85.9674,0.426706,-0.0284046,5.01508,-0.000420633
18.4,86.0175,0.425281,-0.0284257,5.01508,-0.000419227
18.41,86.0677,0.423854,-0.0284467,5.01508,-0.00041782
18.42,86.1178,0.422427,-0.0284676,5.01508,-0.000416412
18.43,86.168,0.420998,-0.0284885,5.01508,-0.000415003
18.44,86.2181,0.419569,-0.0285093,5.01508,-0.000413593
18.45,86.2683,0.418138,-0.02853,5.01508,-0.000412182
18.46,86.3184,0.416706,-0.0285506,5.01508,-0.00041077
18.47,86.3686,0.415273,-0.0285712,5.01508,-0.000409357
18.48,86.4187,0.41384,-0.0285917,5.01508,-0.000407943
18.49,86.4689,0.412405,-0.0286121,5.01508,-0.000406528
18.5,86.519,0.410969,-0.0286325,5.01508,-0.000405112
18.51,86.5692,0.409532,-0.0286528,5.01508,-0.000403695
18.52,86.6193,0.408094,-0.028673,5.01508,-0.000402277
18.53,86.6695,0.406656,-0.0286931,5.01508,-0.000400858
18.54,86.7196,0.405216,-0.0287132,5.01508,-0.000399437
18.55,86.7698,0.403775,-0.0287332,5.01508,-0.000398016
18.56,86.8199,0.402333,-0.0287531,5.01508,-0.000396594
18.57,86.8701,0.40089,-0.028773,5.01508,-0.000395171
18.58,86.9202,0.399446,-0.0287928,5.01508,-0.000393747
18.59,86.9704,0.398001,-0.0288125,5.01508,-0.000392323
18.6,87.0205,0.396555,-0.0288322,5.01508,-0.000390897
18.61,87.0707,0.395109,-0.0288517,5.01508,-0.00038947
18.62,87.1208,0.393661,-0.0288712,5.01507,-0.000388042
18.63,87.171,0.392212,-0.0288907,5.01507,-0.000386613
18.64,87.2212,0.390762,-0.02891,5.01507,-0.000385183
