time,x,y,vx,vy,psi,y_ref,psi_ref,speed_ref,lateral_error,heading_error,speed_error,mpc_delta,pid_delta,acceleration
1.21,2.78071,0.0331772,2.34736,0.0539969,0.0180201,0.0869812,0.0312866,3.32,-0.0547668,-0.0136993,-0.992643,0.0445957,2
1.22,2.82805,0.0341372,2.36736,0.0523514,0.0184408,0.0880264,0.0312838,3.34,-0.0548492,-0.0132637,-0.992643,0.0425957,2
1.23,2.87578,0.0350926,2.38736,0.0505616,0.0188479,0.0901355,0.0312778,3.38,-0.0559983,-0.0128371,-1.01264,0.0405957,2
1.24,2.92391,0.0360425,2.40736,0.0486772,0.0192407,0.0911992,0.0312748,3.4,-0.0561066,-0.0124269,-1.01264,0.0385957,2
1.25,2.97245,0.0369858,2.42736,0.0467249,0.0196185,0.0922691,0.0312717,3.42,-0.0562266,-0.012031,-1.01264,0.0365957,2
1.26,3.02138,0.0379298,2.44736,0.0454926,0.0199862,0.0944273,0.0312654,3.46,-0.0574415,-0.0116469,-1.03264,0.0360456,2
1.27,3.07071,0.0388872,2.46736,0.0455344,0.0203533,0.0955157,0.0312621,3.48,-0.0575859,-0.0112759,-1.03264,0.0371487,2
1.28,3.12045,0.0398627,2.48736,0.0460177,0.0207234,0.0977107,0.0312554,3.52,-0.0588236,-0.0109021,-1.05264,0.0377396,2
1.29,3.17058,0.040858,2.50736,0.0466474,0.021098,0.0988175,0.031252,3.54,-0.0589548,-0.0105286,-1.05264,0.038135,2
1.3,3.22111,0.0418738,2.52736,0.0473171,0.0214778,0.101049,0.0312449,3.58,-0.0601914,-0.0101469,-1.07264,0.0384468,2
1.31,3.27204,0.0429105,2.54736,0.047991,0.0218629,0.102174,0.0312413,3.6,-0.0603006,-0.00976357,-1.07264,0.0387204,2
1.32,3.32337,0.0439683,2.56736,0.0486585,0.0222535,0.103306,0.0312377,3.62,-0.0603952,-0.00937477,-1.07264,0.0389745,2
1.33,3.3751,0.0450473,2.58736,0.0493175,0.0226496,0.105587,0.0312302,3.66,-0.0616183,-0.00897666,-1.09264,0.0392165,2
1.34,3.42723,0.0461478,2.60736,0.049968,0.0230511,0.106736,0.0312263,3.68,-0.0616888,-0.00857675,-1.09264,0.0394494,2
1.35,3.47975,0.04727,2.62736,0.0506107,0.023458,0.109054,0.0312184,3.72,-0.0629058,-0.00816733,-1.11264,0.0396743,2
1.36,3.53268,0.0484142,2.64736,0.0512462,0.0238704,0.110221,0.0312144,3.74,-0.0629514,-0.00775634,-1.11264,0.0398915,2
1.37,3.58601,0.0495806,2.66736,0.0518745,0.0242881,0.111395,0.0312103,3.76,-0.0629812,-0.00733987,-1.11264,0.0401012,2
1.38,3.63973,0.0507694,2.68736,0.0524958,0.0247112,0.113762,0.0312018,3.8,-0.064181,-0.00691374,-1.13264,0.0403035,2
1.39,3.69386,0.0519809,2.70736,0.0531096,0.0251395,0.114954,0.0311975,3.82,-0.0641844,-0.00648638,-1.13264,0.0404974,2
1.4,3.74838,0.0532152,2.72736,0.0537153,0.025573,0.117356,0.0311887,3.86,-0.0653756,-0.00604924,-1.15264,0.0406826,2
1.41,3.80331,0.0544727,2.74736,0.054313,0.0260118,0.118567,0.0311842,3.88,-0.0653516,-0.00561118,-1.15264,0.0408602,2
1.42,3.85863,0.0557536,2.76736,0.0549027,0.0264556,0.121006,0.031175,3.92,-0.0665332,-0.00516322,-1.17264,0.0410301,2
1.43,3.91435,0.0570581,2.78736,0.055484,0.0269045,0.122235,0.0311702,3.94,-0.0664809,-0.00471465,-1.17264,0.0411919,2
1.44,3.97047,0.0583864,2.80736,0.0560567,0.0273584,0.123469,0.0311655,3.96,-0.0664111,-0.00426094,-1.17264,0.0413457,2
1.45,4.027,0.0597388,2.82736,0.0566206,0.0278173,0.125957,0.0311556,4,-0.0675702,-0.00379721,-1.19264,0.0414913,2
1.46,4.08391,0.0611155,2.84736,0.0571751,0.028281,0.127209,0.0311506,4.02,-0.0674706,-0.00333333,-1.19264,0.0416285,2
